timestamp, userID, result, date
2020-12-03T19:20:14.203,228130, result: movie  1090 not found  157 ,20201204
2020-12-03T19:20:15.086,783759, result: movie  8440 not found  37 ,20201204
2020-12-03T19:20:15.086,698357, result: movie  4479 not found  35 ,20201204
2020-12-03T19:20:15.149,876273, result: movie  2830 not found  99 ,20201204
2020-12-03T19:20:15.152,616670, result: movie  5806 not found  103 ,20201204
2020-12-03T19:20:15.157,137266, result: movie  8019 not found  107 ,20201204
2020-12-03T19:20:15.162,373313, result: movie  3028 not found  111 ,20201204
2020-12-03T19:20:15.173,126368, result: movie  1630 not found  122 ,20201204
2020-12-03T19:20:15.176,437620, result: movie  1229 not found  125 ,20201204
2020-12-03T19:20:15.197,85859, result: movie  8392 not found  147 ,20201204
2020-12-03T19:20:15.197,366513, result: movie  4351 not found  146 ,20201204
2020-12-03T19:20:16.101,426630, result: movie  8603 not found  46 ,20201204
2020-12-03T19:20:16.101,108365, result: movie [9287 not found  45 ,20201204
2020-12-03T19:20:16.101,536769, result: movie  5095 not found  45 ,20201204
2020-12-03T19:20:16.101,456425, result: movie  3203 not found  45 ,20201204
2020-12-03T19:20:16.160,404172, result: movie  1877 not found  104 ,20201204
2020-12-03T19:20:17.083,571480, result: movie  1705 not found  25 ,20201204
2020-12-03T19:20:17.109,486981, result: movie  155 not found  51 ,20201204
2020-12-03T19:20:17.117,600316, result: movie  3077 not found  58 ,20201204
2020-12-03T19:20:17.117,252862, result: movie [8088 not found  59 ,20201204
2020-12-03T19:20:17.148,506857, result: movie  4801 not found  88 ,20201204
2020-12-03T19:20:17.148,992566, result: movie  4194 not found  87 ,20201204
2020-12-03T19:20:18.093,360673, result: movie  1790 not found  28 ,20201204
2020-12-03T19:20:18.097,439185, result: movie  8698 not found  35 ,20201204
2020-12-03T19:20:18.103,715450, result: movie  7313 not found  39 ,20201204
2020-12-03T19:20:18.108,85607, result: movie [9841 not found  44 ,20201204
2020-12-03T19:20:18.123,177824, result: movie  9395 not found  58 ,20201204
2020-12-03T19:20:18.123,96589, result: movie  6633 not found  59 ,20201204
2020-12-03T19:20:19.084,193355, result: movie  9596 not found  17 ,20201204
2020-12-03T19:20:19.135,326891, result: movie  3569 not found  67 ,20201204
2020-12-03T19:20:19.143,921, result: movie  2535 not found  75 ,20201204
2020-12-03T19:20:19.143,697194, result: movie  1143 not found  75 ,20201204
2020-12-03T19:20:19.151,886105, result: movie  971 not found  83 ,20201204
2020-12-03T19:20:19.151,77001, result: movie  4180 not found  83 ,20201204
2020-12-03T19:20:19.151,94191, result: movie  3005 not found  83 ,20201204
2020-12-03T19:20:19.151,514697, result: movie  5677 not found  83 ,20201204
2020-12-03T19:20:20.094,405905, result: movie  8767 not found  24 ,20201204
2020-12-03T19:20:20.108,376770, result: movie  7742 not found  38 ,20201204
2020-12-03T19:20:20.123,666371, result: movie  7157 not found  51 ,20201204
2020-12-03T19:20:20.123,196046, result: movie  3040 not found  52 ,20201204
2020-12-03T19:20:20.123,818621, result: movie  5668 not found  51 ,20201204
